text,emotion
這樣的人怎麼能在這個地方存在，真的是讓我無法忍受！,厭惡語調
你這麼低賤，真的是讓我非常反感，根本不想搭理你！,厭惡語調
你真的是太無恥了，這種事怎麼會發生在你身上！,厭惡語調
你這樣做，真的是讓我非常不舒服，完全無法忍耐！,厭惡語調
怎麼會有這麼可怕的人，真的是讓我想避開！,厭惡語調
這麼不尊重別人，真的是讓我覺得無比噁心！,厭惡語調
你根本不值得我關心，對你實在是沒什麼好感！,厭惡語調
這種人根本不配出現在我面前，讓我想遠離！,厭惡語調
這樣的行為真的是讓我很氣，真的是讓我生氣！,厭惡語調
我完全不想再和這種人有任何接觸，實在是讓人受不了！,厭惡語調
你居然敢這麼做，真的是讓我想狠狠地罵你一頓！,厭惡語調
你怎麼那麼噁心，根本不值得我浪費一點時間！,厭惡語調
我真的是無法忍受這樣的人，真是太可惡了！,厭惡語調
你根本不配出現在這裡，真的是讓我無法忍耐！,厭惡語調
這樣的行為讓我感到極度反感，真的是受夠了！,厭惡語調
你這樣對我，真的是讓我非常生氣，根本不想再見到你！,厭惡語調
你怎麼可以這樣做，真的是讓我無法忍受！,厭惡語調
這樣的行為太令人反感了，真的是讓我沒辦法理解！,厭惡語調
你這麼過分，怎麼會這麼無理取鬧，真的是讓我很厭惡！,厭惡語調
我真的受夠了這種人，怎麼會這麼煩！,厭惡語調
這種人真的讓我完全受不了，怎麼會有這樣的人！,厭惡語調
你真的很可憐，居然會這麼低賤，真是讓我惡心！,厭惡語調
你到底怎麼了，這樣的行為讓我完全無法理解！,厭惡語調
你這樣做，真的是讓我完全厭惡，怎麼那麼噁心！,厭惡語調
你怎麼這麼沒品，真的是讓我無法忍受！,厭惡語調
怎麼會有這樣的人，真的是讓我感到極度厭煩！,厭惡語調
你真的是太可惡了，怎麼會這麼不知羞恥！,厭惡語調
真的是看了讓我反胃，這種行為根本無法接受！,厭惡語調
你怎麼這麼無理，真的是讓我無法容忍！,厭惡語調
怎麼會有這麼煩的人，真的是讓我想逃離！,厭惡語調
你居然會這樣做，真的是讓我完全受不了！,厭惡語調
這樣的人怎麼可以在這裡，真的是讓我想離開！,厭惡語調
你居然會這樣，真的是讓我非常反感！,厭惡語調
這樣的行為真的是讓我非常生氣，真的是無法容忍！,厭惡語調
你這樣讓我很生氣，真的是非常不耐煩！,厭惡語調
你根本不配出現在這裡，這樣的行為太過分了！,厭惡語調
你怎麼這麼低賤，真的是讓我想遠離！,厭惡語調
你這樣的行為真的是讓我無法忍受，根本不值得我理你！,厭惡語調
這麼自私的人真的是讓我很厭煩，真的不想再見到你！,厭惡語調
你這麼無禮，真的是讓我忍無可忍，完全不想理你！,厭惡語調
這樣的行為真的是讓我非常不滿，真的是太過分了！,厭惡語調
你怎麼這麼令人厭惡，根本不值得我理會！,厭惡語調
你根本不懂什麼叫尊重，真的是讓我極度不滿！,厭惡語調
這樣的事真的是讓我非常反感，根本無法忍受！,厭惡語調
你怎麼那麼無理，真的是讓我完全失望！,厭惡語調
我真的是受夠了這種人，完全不想再見到你！,厭惡語調
這種人真的是讓我無法忍受，真的是讓我不舒服！,厭惡語調
這樣的行為真的是讓我反感，真是太可惡了！,厭惡語調
你怎麼這麼無恥，真的是讓我忍無可忍！,厭惡語調
這種人真的是讓我無法接受，太過分了！,厭惡語調
你根本不懂得尊重別人，真的是讓我想避開你！,厭惡語調
這麼不負責任，真的是讓我無法理解！,厭惡語調
你怎麼這麼討厭，真的是讓我非常生氣！,厭惡語調
雖然天氣不太好，但我們還是照常出門，沒有太多特別的安排，感覺時間過得很慢。,平淡語氣
他今天似乎沒什麼心情，還是如往常那樣安靜地坐著，沒有說太多話。,平淡語氣
煮了一鍋湯，雖然味道還不錯，但也沒什麼特別，還是簡單的日常。,平淡語氣
這個月的工作不多，大家都照常運作，也沒發生什麼出乎意料的情況。,平淡語氣
昨晚的電影還不錯，結局有些平淡，但整體上是個輕鬆的觀影體驗。,平淡語氣
這段時間我們的生活就像一個循環，日復一日，沒什麼新鮮事發生。,平淡語氣
我的心情沒有什麼波動，只是覺得時間過得有點快，忽然覺得有些事情還沒做。,平淡語氣
這些年來，我們的關係也沒什麼變化，雖然偶爾會有爭執，但也總能平靜地過去。,平淡語氣
這是我第一次來這裡，四周的景象並不特別，但還是讓人感到一種安定的氛圍。,平淡語氣
生活中的一些瑣事，我都習慣了處理，雖然有些疲憊，但也不至於感到不堪重負。,平淡語氣
你最近怎麼樣？我真的很擔心你，這段時間你看起來有些消沉，我希望你能好好照顧自己。,關切語調
看你這麼累，真的是讓我心疼，為什麼不多休息一下呢？你該照顰自己的身體。,關切語調
你這段時間是不是有些不開心？如果你有什麼心事，記得隨時可以告訴我，我願意聽。,關切語調
我能感覺到你有些焦慮，別太勉強自己，想辦法放輕鬆，這樣才會有更多的精力應對生活中的挑戰。,關切語調
你的情緒不太穩定，是不是有什麼事情讓你壓力很大？別怕，告訴我，我會支持你。,關切語調
我知道最近你過得不太容易，這段時間會有很多挑戰，但你必須相信，無論發生什麼，我都會在你身邊。,關切語調
你最近在忙什麼？我聽說你有很多事情要處理，別把自己弄得太累，適當地休息一下。,關切語調
最近有什麼困難嗎？我看得出來你有點不高興，如果需要幫助，記得告訴我。,關切語調
你還好嗎？如果有什麼問題，請不要忍著，我真的很擔心你。,關切語調
如果你有心事，記得找我說說話，無論發生什麼，我都會在你身邊支持你。,關切語調
今天是我最開心的一天，因為終於能和大家一起慶祝這麼特別的時刻，心情真的是無比的愉快。,開心語調
真沒想到，這個小小的舉動居然帶給我這麼大的驚喜，感覺真的是太幸福了！,開心語調
看著你笑，我也忍不住笑了，今天真的是個美好的一天，心裡充滿了陽光。,開心語調
那天我們一起去旅行的時候，笑聲和歡樂無處不在，回想起來，還是忍不住笑出來。,開心語調
這個驚喜太棒了，完全是我想要的東西，我的心情真的是一整天都超好！,開心語調
今晚的晚餐真是讓我開心極了，不僅味道好，還能和你們一起共享，真是太幸福了！,開心語調
這真的是我期待已久的時刻，見到你們每一個人的笑臉，讓我充滿了無盡的快樂。,開心語調
每次見到你，我就覺得心裡暖暖的，今天的氣氛真是太愉快了，讓我不禁微笑。,開心語調
昨晚的派對真是太棒了，我和朋友們玩得不亦樂乎，這樣的時光真的很珍貴！,開心語調
真的是很難忘的時光，今天和大家一起度過，這種快樂感覺真的是無法言喻。,開心語調
這樣的事居然會發生，真是太讓人生氣了，為什麼總是有人這麼不負責任！,憤怒語調
怎麼可以這樣對待別人？真的是太無禮了，我已經忍無可忍了！,憤怒語調
這麼不尊重別人的行為，你到底怎麼想的？真的是讓我生氣至極！,憤怒語調
你說這些話有沒有想過別人的感受？真的是讓我無法容忍，完全沒在顧及其他人！,憤怒語調
這樣的謊言居然會被當成事實，真的是讓我感到憤怒，我已經無法冷靜下來了！,憤怒語調
你這種行為根本不配得到任何人的理解，真的是讓我火冒三丈！,憤怒語調
你怎麼可以這麼做，這不是對任何人都不公平嗎？我真的是非常憤怒！,憤怒語調
這根本就是一場騙局，你居然還敢說這些，真是讓我想把所有的怒氣都發泄出來！,憤怒語調
你對我的不尊重讓我完全無法接受，我真的是氣得無法再忍了！,憤怒語調
你根本不懂得基本的禮貌，這樣對待我，我真的是無法忍受！,憤怒語調
我真的很難過，這段時間所有的努力似乎都付諸流水，心裡的空洞無法填補。,悲傷語調
看著他離開的背影，我的心都碎了，這一切對我來說，似乎都太過沉重了。,悲傷語調
這樣的結局真讓人心痛，我不知道怎麼再面對接下來的日子。,悲傷語調
每次回想起過去的那些日子，我的心就忍不住酸楚，仿佛回不去了。,悲傷語調
我不想再承受這一切，但又無法逃避，這份沉重的負擔讓我不知如何是好。,悲傷語調
他離開後，整個世界變得無比寂寞，空氣中彌漫著讓人難過的氣息。,悲傷語調
看著眼前的一切，我感覺到一種深深的無力感，這一切就像一場永遠無法結束的夢。,悲傷語調
我的心情一直都很低落，無論怎麼努力，都無法走出這片陰霾。,悲傷語調
我無法忘記那天的情景，仿佛一切都在眼前重現，讓我感到無比心痛。,悲傷語調
每一次想起我們曾經擁有的那份美好，現在只能感受到一種深深的失落和無奈。,悲傷語調
你真的這麼想做嗎？這樣的決定你確定不會後悔嗎？,疑問語調
我聽不懂你在說什麼，你確定那是真的嗎？,疑問語調
他到底在想什麼，怎麼會做出這樣的選擇？,疑問語調
這件事到底發生了什麼，為什麼會變得這麼複雜？,疑問語調
我怎麼覺得事情有些不對勁，這一切真的是這麼簡單嗎？,疑問語調
你為什麼會這樣做，難道真的沒有其他的選擇嗎？,疑問語調
這一切背後到底是怎麼一回事？我怎麼越來越難理解了。,疑問語調
這件事的真相到底是什麼，你能告訴我嗎？,疑問語調
你為什麼總是這麼做，難道就不能換個方式嗎？,疑問語調
我是不是錯過了什麼重要的訊息，這一切的真相是什麼？,疑問語調
你居然這麼做，這簡直讓我無法相信！,驚奇語調
哇，這真的發生了嗎？我從來沒想過會有這樣的結果！,驚奇語調
怎麼可能？這些事情真的是真實的嗎？我完全無法理解！,驚奇語調
你怎麼做到的？這一切讓我震驚不已，完全不敢相信！,驚奇語調
我不敢相信這一切，這種情況簡直像是電影裡才會發生的！,驚奇語調
怎麼會這樣？這真是讓我大吃一驚，完全沒有預料到！,驚奇語調
你居然說出這種話，這怎麼可能？我完全無法理解！,驚奇語調
這個消息讓我震驚無比，真的無法相信自己聽到的是事實！,驚奇語調
這樣的情況完全是我沒預料到的，真的太不可思議了！,驚奇語調
這一切發展得太快了，我完全跟不上，真的是太驚訝了！,驚奇語調
這個結果竟然如此出乎意料，怎麼會有這樣的轉折！,驚奇語調
這樣的局面怎麼可能會出現？我完全被這突如其來的變化給震撼到了！,驚奇語調
我怎麼沒想到會是這樣，這一切真的讓我感到無比驚奇！,驚奇語調
